lat,lon,name,NewChain
49.2808428,-123.0041309,Pizza Hut,True
49.3359055,-123.0376105,Pizza Hut,True
49.0311535,-123.0691973,Pizza Hut,True
49.133789,-122.8406633,Pizza Hut,True
49.1869381,-122.8000621,Pizza Hut,True
49.0908788,-123.0833668,Pizza Hut,True
49.0513272,-122.6921083,Pizza Hut,True
49.2758814,-122.7909785,Pizza Hut,True
49.1583928,-122.7802234,Pizza Hut,True
49.1672102,-122.6661043,Montana's,True
49.1130445,-122.665058,Montana's,True
49.035036,-123.0876345,Montana's,True
49.168251,-122.6675528,The Barley Merchant,False
49.2640395,-123.1801008,Green Leaf Sushi,False
49.2762369,-122.8445501,Namoo Sushi,False
49.2795471,-122.82931,Romer's,True
49.2681736,-123.1472684,Romer's,True
49.2539596,-122.7388737,Swiss Chalet,False
49.2540332,-122.7388698,Mucho Burrito,True
49.05866,-122.380541,Mucho Burrito,True
49.2787163,-123.1289359,Mucho Burrito,True
49.1981032,-122.9791138,Mucho Burrito,True
49.0417051,-123.0830195,Mucho Burrito,True
49.1182538,-122.6689137,Mucho Burrito,True
49.2578328,-122.745482,Orrange Kitchen + Bar,False
49.254477,-122.7379049,Pho 51,False
49.2541361,-122.7388679,Five Guys,True
49.3262061,-123.1361153,Five Guys,True
49.28109,-123.1190968,Five Guys,True
49.0425822,-122.7795333,Five Guys,True
49.1321211,-123.0952282,Five Guys,True
49.2580763,-122.7458786,Pho Toan Thang,False
49.1152983,-122.6790538,Sushi Mori,True
49.3556326,-123.1059033,Sushi Mori,True
49.0458177,-122.7972582,Sushi Mori,True
49.1437425,-122.7994953,Creekside Grill,False
49.3266192,-123.1380363,Trattoria,False
49.1409171,-122.6009339,The Cafe,False
49.1399686,-122.6001998,The Lower Cafe,False
49.1758794,-122.8907911,Mirch Masala,False
49.1764733,-122.8896127,Mehfil India Restaurant,False
49.1497112,-122.8645797,Maharaja Sweets and Restaurant,False
49.1911509,-122.8066783,Sabai Thai Restaurant,False
49.1863982,-122.8444496,Fresgo Inn,False
49.1876113,-122.8435939,Nahm Thai Bistro,False
49.1781171,-123.1356008,Sun Sui Wah Seafood Restaurant,True
49.2503562,-123.1007457,Sun Sui Wah Seafood Restaurant,True
49.2567827,-123.184916,Dairy Queen,True
49.2390725,-123.0650033,Dairy Queen,True
49.2183839,-122.6534671,Dairy Queen,True
49.1050087,-122.6598889,Dairy Queen,True
49.0396209,-122.8015846,Dairy Queen,True
49.1685645,-122.8009642,Dairy Queen,True
49.2713348,-122.7556241,Dairy Queen,True
49.230899,-123.0907977,Dairy Queen,True
49.1487386,-123.1358977,Dairy Queen,True
49.2801689,-122.9665687,Dairy Queen,True
49.2257641,-122.9978351,Dairy Queen,True
49.1139702,-122.6699507,Dairy Queen,True
49.337224,-123.0393895,Dairy Queen,True
49.235694,-122.8648711,Dairy Queen,True
49.0899906,-123.080656,Dairy Queen,True
49.0308509,-123.0691854,Dairy Queen,True
49.2359278,-123.0447153,Dairy Queen,True
49.1631557,-122.6618859,Dairy Queen,True
49.2594216,-123.1008786,Dairy Queen,True
49.281211,-123.011999,Dairy Queen,True
49.2272788,-123.0001497,Dairy Queen,True
49.3285067,-123.161746,Dairy Queen,True
49.2254234,-123.0655278,Victoria Restaurant,False
49.171823,-122.6674842,Quiznos,True
49.1321157,-123.0947566,Quiznos,True
49.3237469,-123.1108931,Quiznos,True
49.2871644,-123.1197099,Quiznos,True
49.2639753,-123.1713499,Quiznos,True
49.1046782,-122.7980848,Quiznos,True
49.136502899999996,-123.0259053,Quiznos,True
49.1309188,-122.3195503,Quiznos,True
49.0892837,-123.0800697,Quiznos,True
49.2616597,-123.0696079,Quiznos,True
49.2313362,-122.8930883,Quiznos,True
49.1909939,-122.9498358,Quiznos,True
49.0902235,-122.607215,Quiznos,True
49.1917185,-123.1098172,Quiznos,True
49.2805438,-122.7929451,Quiznos,True
49.1793429,-123.0695964,Quiznos,True
49.1144032,-122.6679644,Quiznos,True
49.0242968,-122.267178,Quiznos,True
49.1343232,-122.8885258,Quiznos,True
49.0500445,-122.3243424,Quiznos,True
49.2643595,-123.0118153,Quiznos,True
49.1569353,-122.7811046,Quiznos,True
49.1143101,-122.675676,Quiznos,True
49.1723013,-122.6674779,Fork N Chopstick,False
49.3264468,-123.1204257,Panago,True
49.2196141,-122.9685904,Panago,True
49.2116185,-122.9237431,Panago,True
49.1039933,-122.6615637,Panago,True
49.2605857,-122.8892018,Panago,True
49.057156,-122.2740055,Panago,True
49.0612765,-122.380797,Panago,True
49.2897561,-123.1383258,Panago,True
49.1996433,-122.8114213,Panago,True
49.2790389,-122.8285085,Panago,True
49.326995,-123.0724441,Panago,True
49.1338651,-122.3248304,Panago,True
49.0557436,-122.8006779,Panago,True
49.1139708,-122.6702357,Panago,True
49.2633326,-123.1328362,Panago,True
49.1332371,-123.158294,Panago,True
49.0492419,-122.3007789,Panago,True
49.2485878,-122.8185089,Panago,True
49.2677289,-123.0062452,Panago,True
49.1363212,-122.8897573,Panago,True
49.2880008,-123.1403568,Rio Brazilian Steakhouse,False
49.28903,-123.1313276,Cinch Grill Italian,False
49.1654069,-122.6633306,Browns Social House,True
49.1330328,-123.0964671,Browns Social House,True
49.2797733,-123.1130766,Browns Social House,True
49.183765,-122.8022751,Browns Social House,True
49.2680789,-123.1573053,Browns Social House,True
49.1659998,-122.6645407,Booster Juice,True
49.1871184,-122.8490357,Booster Juice,True
49.2257698,-122.9969729,Booster Juice,True
49.2628756,-123.0695249,Booster Juice,True
49.2792178,-122.8288779,Booster Juice,True
49.0412463,-122.2207816,Booster Juice,True
49.0896812,-123.0804882,Booster Juice,True
49.0585166,-122.3794952,Booster Juice,True
49.2673302,-123.2497546,Booster Juice,True
49.1306397,-122.3180023,Booster Juice,True
49.220638,-122.6556085,Booster Juice,True
49.0581533,-122.4939241,Booster Juice,True
49.1321141,-123.0946175,Booster Juice,True
49.0503956,-122.3275789,Booster Juice,True
49.2081902,-123.1401346,Freshslice,True
49.1784718,-123.121091,Freshslice,True
49.2793502,-123.1078358,Freshslice,True
49.0244993,-123.070243,Freshslice,True
49.208235,-123.1401305,Donair Spot,True
49.2631809,-123.1221438,Donair Spot,True
49.2878101,-123.1412192,Donair Spot,True
49.1238349,-123.1858147,The Crab King Restaurant,False
49.2257507,-123.0659387,Pho Thai Son Restaurant,False
49.2258678,-123.0661456,On May Chinese Restaurant,False
49.2318583,-123.0653897,Kim Phung Restaurant,False
49.2312042,-123.0657754,Freshslice Pizza,True
49.0497721,-122.311822,Freshslice Pizza,True
49.2630367,-123.1013042,Freshslice Pizza,True
49.2275306,-122.999928,Freshslice Pizza,True
49.1687064,-123.1355348,Freshslice Pizza,True
49.0905017,-123.0803528,Freshslice Pizza,True
49.2266714,-123.0905213,Freshslice Pizza,True
49.2010496,-122.9125443,Freshslice Pizza,True
49.1829337,-122.8443125,Freshslice Pizza,True
49.2816572,-123.1205978,Freshslice Pizza,True
49.2740753,-123.1220882,Freshslice Pizza,True
49.1326408,-123.0911561,Freshslice Pizza,True
49.1143031,-122.6752938,Freshslice Pizza,True
49.3116539,-123.0803449,Freshslice Pizza,True
49.1400974,-123.1383267,Freshslice Pizza,True
49.2776678,-123.1266852,Freshslice Pizza,True
49.1916628,-122.82362,Freshslice Pizza,True
49.2468654,-123.1013909,Freshslice Pizza,True
49.2809182,-123.0129462,Freshslice Pizza,True
49.1890794,-122.8474254,Freshslice Pizza,True
49.0447393,-122.2217414,Freshslice Pizza,True
49.3376096,-123.1024103,Freshslice Pizza,True
49.2320722,-123.065753,MK Chop Chop BBQ House,False
49.2319986,-123.065745,Shun Fa Noodle House,False
49.2335229,-123.0653161,Happy Sushi,False
49.2345972,-123.0656766,Pho Hue,False
49.2353536,-123.065652,Banh Mi Saigon,False
49.2376464,-123.0655809,La Maison Da Nang,False
49.2385647,-123.0655669,Bun Cha Ca Hoang Yen,False
49.2385372,-123.0651956,Chau Veggie Express,False
49.2386583,-123.0655595,Kozak Ukraїnian Eatery,False
49.2429948,-123.0601948,17°C Dessert Café,False
49.2430699,-123.0603612,Kings Cafe,False
49.2426381,-123.0592231,Pho Hoa Noodle Soup,False
49.1807715,-123.1340777,Shiang Garden Seafood Restaurant,False
49.2809073,-123.0098236,Anton's Pasta Bar,False
49.0495367,-122.3117487,DQ Orange Julius,True
49.2740162,-123.122343,DQ Orange Julius,True
49.0496405,-122.3118348,New York Fries,True
49.2254951,-122.9968289,New York Fries,True
49.1889433,-122.8026274,New York Fries,True
49.0495887,-122.3117934,OPA! of Greece,True
49.1888927,-122.8023671,OPA! of Greece,True
49.0498388,-122.3117035,Manchu Wok,True
49.2258275,-122.9969398,Manchu Wok,True
49.1871155,-122.8493572,Manchu Wok,True
49.1143726,-122.6752938,Manchu Wok,True
49.0496845,-122.311872,ono's of Japan,False
49.049844,-122.3115361,Thaï Express,True
49.2254547,-122.9975777,Thaï Express,True
49.2458146,-123.0900087,Masayoshi,False
49.2467148,-123.1010057,Meet on Main,False
49.2832439,-123.104844,Meet in Gastown,False
49.1524881,-122.8900312,Chongqing,True
49.226799,-122.9937567,Chongqing,True
49.2513521,-123.1011962,Bob Likes Thai Food,True
49.2637838,-123.1393347,Bob Likes Thai Food,True
49.2507803,-123.1011735,The Fish Counter,False
49.1698396,-122.889851,Thai by Thai,False
49.1542575,-122.8908904,Tasty Indian Bistro,True
49.274321,-123.1237748,Tasty Indian Bistro,True
49.1654474,-122.8898095,Krishna's Dosa Grill,False
49.1637058,-122.8909132,Desi Junction Lounge & Restaurant,False
49.1485074,-122.8714418,Mayuri Indian Cuisine,False
49.11765,-122.6689767,Chuck E. Cheese's,False
49.1754035,-123.1342502,No. 9 Restaurant,False
49.1707675,-123.1358591,HaiDiLao Hot Pot,False
49.2313896,-123.0657674,Mui Garden,True
49.1710207,-123.139394,Mui Garden,True
49.2630411,-123.1015414,Fable Diner,False
49.1055548,-122.7402471,The Chopped Leaf,True
49.133034,-123.0934313,The Chopped Leaf,True
49.278102,-122.9099445,The Chopped Leaf,True
49.1661003,-122.664152,The Chopped Leaf,True
49.212557,-122.9192842,The Chopped Leaf,True
49.1036075,-122.492109,Lotus Garden Express,False
49.1772664,-122.6731048,Zythos,False
49.0513337,-122.692377,Kalamaki Greek Grill,False
49.2012847,-122.9125513,Hub Restaurant New West,False
49.2018963,-122.9126506,The Old Spaghetti Factory,True
49.1694686,-122.6657545,The Old Spaghetti Factory,True
49.1343339,-123.0651422,The Old Spaghetti Factory,True
49.2838437,-123.1053674,The Old Spaghetti Factory,True
49.2814683,-123.1172443,Glowbal,False
49.1239129,-123.1863673,Pajo's Fish and Chips,True
49.1253394,-123.1922576,Pajo's Fish and Chips,True
49.2191586,-122.9695668,Papa John's,True
49.0365009,-122.2911624,Papa John's,True
49.2133637,-122.9197114,Papa John's,True
49.0430859,-122.7797305,Papa John's,True
49.2332549,-123.0347948,Papa John's,True
49.335939,-123.0390148,Papa John's,True
49.2811916,-122.7958586,Papa John's,True
49.1025718,-122.6463802,Papa John's,True
49.1187952,-122.8914653,Papa John's,True
49.1946688,-122.844843,Papa John's,True
49.2643682,-123.0116605,Papa John's,True
49.2218138,-122.9969317,Domino's,True
49.2787084,-122.8066737,Domino's,True
49.2510662,-123.0786825,Domino's,True
49.1838653,-123.0929638,Domino's,True
49.2776544,-123.125186,Domino's,True
49.2336486,-123.0361183,Domino's,True
49.2626605,-123.091518,Domino's,True
49.0759261,-122.6701537,Domino's,True
49.1156629,-122.6823021,Domino's,True
49.2189484,-122.9690302,Masita Korean Restaurant,False
49.2190745,-122.9694701,Roadside Spicy Pot,False
49.233102,-123.0659438,Kent's Kitchen,True
49.2793149,-123.0987588,Kent's Kitchen,True
49.2179175,-123.0766614,Hometown Pizza,False
49.2256886,-123.0777235,Papa Dave's Pizza Indian Cuisine,False
49.2842334,-123.1090325,Water Street Cafe,False
49.263537,-123.1271949,Minato Japanese Restaurant,False
49.2635072,-123.1248994,Saravanaa Bhavan (South Indian),False
49.2636456,-123.1316944,Royal Seoul House,False
49.2633312,-123.1130836,Menya Raizo,False
49.2632776,-123.1106188,Fatburger,True
49.1783944,-123.1210954,Fatburger,True
49.2883458,-123.1404577,Fatburger,True
49.0340836,-122.8009456,Fatburger,True
49.0452753,-122.7772226,Fatburger,True
49.2668062,-123.0043359,Fatburger,True
49.0904611,-123.0788978,Fatburger,True
49.1326737,-122.3388665,Fatburger,True
49.234167,-122.8626459,Fatburger,True
49.2202101,-122.6559304,Fatburger,True
49.2802313,-123.1103114,Fatburger,True
49.2370364,-123.0656459,Sandy La Chinese Restaurant,False
49.2412681,-123.1016459,Au Petit Café,False
49.291387,-123.1350164,Banana Leaf,True
49.2799326,-123.1302522,Banana Leaf,True
49.288292,-123.14005,Banana Leaf,True
49.26428,-123.1722925,Banana Leaf,True
49.2907725,-123.1340782,Dinesty Dumpling House,True
49.2300329,-123.003695,Dinesty Dumpling House,True
49.172236,-123.1358351,Dinesty Dumpling House,True
49.1732885,-123.1465196,Dinesty Dumpling House,True
49.2899852,-123.1334918,Sushi Itoga,False
49.2623252,-123.0886437,Nha Trang Restaurant,False
49.1848929,-122.9493423,Lucky Sushi,False
49.2862655,-123.1276613,Momo Sushi,True
49.2903487,-123.1342776,Momo Sushi,True
49.2607875,-123.1008067,Mali Thai Food,False
49.184369,-122.9507625,Queensboro Pizza,False
49.2798592,-122.7997004,Ricky's Bar & Grill,False
49.2785219,-122.8142905,Coquitlam Grill,False
49.2565154,-122.7481768,Poco Sushi,False
49.2723413,-122.789067,De Dutch,True
49.2672796,-123.1131132,De Dutch,True
49.1043183,-122.734523,De Dutch,True
49.2572846,-123.1269819,De Dutch,True
49.0416362,-123.0830145,De Dutch,True
49.1363196,-122.889941,De Dutch,True
49.2766562,-122.8310949,Joker's Pizzaria,False
49.2844578,-123.0656991,Scan-Delicious,False
49.2272898,-123.0001015,Uni Sushi Express,False
49.2272799,-123.0001798,Orange Julius,True
49.2257836,-122.9978073,Orange Julius,True
49.2507042,-122.8961076,Orange Julius,True
49.1868482,-122.8490317,Orange Julius,True
49.3249053,-123.1368945,Orange Julius,True
49.2795971,-123.1174151,Orange Julius,True
49.1144699,-122.6752018,Orange Julius,True
49.1971159,-123.1767861,Orange Julius,True
49.2262262,-123.0019735,Jugo Juice,True
49.2504797,-122.8951099,Jugo Juice,True
49.1898769,-122.8034853,Jugo Juice,True
49.2544897,-123.2350501,Jugo Juice,True
49.2848635,-123.124863,Jugo Juice,True
49.0403191,-122.2693197,Jugo Juice,True
49.2741294,-123.121871,Jugo Juice,True
49.2858583,-123.1118595,Jugo Juice,True
49.225024,-122.9900721,Sushi Oyama,True
49.2774955,-122.7913574,Sushi Oyama,True
49.2112394,-122.9353594,Domino Pizza,False
49.2262286,-123.0014923,Fortune House Seafood Restaurant,False
49.1176829,-122.6694722,Legendary Noodle,False
49.1186802,-122.6700701,Fresh Donair,False
49.1186793,-122.6698975,Wild Wing,False
49.213342,-122.9375173,Quick Bite,False
49.2232465,-122.982719,Potter's Garden,False
49.2344287,-123.0360721,Chef Pin,False
49.2623272,-123.0898418,Klasik Inasal,False
49.2255444,-122.9968024,Chop n Toss,False
49.2258877,-122.9975787,Chef Tony Dim Sum,False
49.2253972,-122.9972623,Chronic Tacos,True
49.2007846,-122.9161351,Chronic Tacos,True
49.2860028,-123.1124564,Chronic Tacos,True
49.2254008,-122.997067,Koya Japan,False
49.2257969,-122.9968887,Bubble Waffle Cafe,True
49.2255252,-123.0535282,Bubble Waffle Cafe,True
49.1330239,-123.0963394,Bubble Waffle Cafe,True
49.1857231,-122.8000278,Bubble Waffle Cafe,True
49.2254863,-122.9976519,Vina Vietnamese,False
49.2255226,-122.9977261,Chachi’s,False
49.2255531,-122.9977931,U-Grill,False
49.2273734,-123.0000139,Kawawa,False
49.2273299,-122.9999156,Kawawa Ramen,False
49.2259279,-122.9975146,Crêpe de Licious,False
49.2258084,-122.9977187,Curry Express,False
49.2257638,-122.9967208,Togo Sushi,True
49.1898931,-122.8035637,Togo Sushi,True
49.253994,-123.2353546,Togo Sushi,True
49.2781344,-122.9101527,Togo Sushi,True
49.2787696,-122.7976283,Togo Sushi,True
49.2253988,-122.9971646,Opa! Of Greece,True
49.2833353,-123.1174336,Opa! Of Greece,True
49.2258501,-122.9976493,Bourbon St. Grill,False
49.2274703,-122.9998197,The American Cheese Steak Co.,False
49.291675,-123.1348931,Rad on Denman,False
49.2284147,-123.0045206,Chuan Dong,False
49.2275482,-122.8370119,Neptune Chinese Kitchen,True
49.285769,-123.1247049,Neptune Chinese Kitchen,True
49.254194,-123.2360217,Neptune Chinese Kitchen,True
49.2106257,-123.0923821,Neptune Chinese Kitchen,True
49.281185,-123.1322275,Neptune Chinese Kitchen,True
49.2507154,-122.89576,Sashimi Sushi,True
49.1143101,-122.6768642,Sashimi Sushi,True
49.2798847,-123.1068032,Canra Plus,False
49.2799835,-123.1065637,Ryo,False
49.2800531,-123.1064691,India’s Flavour,False
49.2800925,-123.1064315,Kazoku,False
49.2275278,-122.8372893,The Buffet,True
49.1060882,-122.6560645,The Buffet,True
49.227688,-122.836293,Made to Order Chip's,False
49.2278297,-122.8401544,Triple Os,False
49.2419122,-122.8845042,Char 631 Steakhouse,False
49.2507778,-122.8945798,Wok,False
49.25081,-122.8946267,Kojo of Japan,False
49.2277796,-122.8362961,FU Express,False
49.2276126,-122.83629379999999,Roadies,False
49.251496,-122.8966693,Ihop,False
49.2808034,-123.1074514,Goldies,False
49.2808098,-123.1070156,Caveman Cafe,True
49.2841885,-123.1139212,Caveman Cafe,True
49.2799281,-123.1066781,Taco Time,True
49.1142463,-122.6756173,Taco Time,True
49.2801333,-123.1063965,Abdul's Bbq,False
49.2799047,-123.106734,Bubble King,False
49.2799553,-123.1066209,Tina,False
49.2800166,-123.1065184,Thai Town,False
49.2801753,-123.1063639,Wow Thai Food,False
49.2802143,-123.1063341,Bali Thai,False
49.2802598,-123.1063002,Giant Panda,False
49.3059961,-123.0105992,Y2 Cafe,False
49.2309718,-123.0653719,Lucky Dragon Palace Restaurant,False
49.2710854,-123.1553081,Cafe Zen,False
49.2691827,-123.0694303,Federico's Supper Club,False
49.1960345,-123.1771649,Wendy's,True
49.1691756,-122.9586576,Wendy's,True
49.2598943,-122.757027,Wendy's,True
49.2469453,-122.7499988,Wendy's,True
49.2209188,-122.6623267,Wendy's,True
49.1292582,-122.3204815,Wendy's,True
49.263801,-123.1145916,Wendy's,True
49.1776035,-122.6721562,Wendy's,True
49.2283742,-122.8481876,Wendy's,True
49.3057451,-123.0333659,Wendy's,True
49.0249879,-122.2661425,Wendy's,True
49.0404467,-123.0878766,Wendy's,True
49.0604509,-122.38281,Wendy's,True
49.0582577,-122.8024115,Wendy's,True
49.1192712,-122.662876,Wendy's,True
49.1957016,-123.1769158,Thai Hang,False
49.2830915,-123.1356339,Kinara,False
49.2869536,-123.1410819,The Park at English Bay,False
49.28645,-123.1403248,Yummy to Go,False
49.286609,-123.1405889,Grotto,False
49.2621152,-122.8898637,Pizza Factory,True
49.1047611,-122.6609055,Pizza Factory,True
49.2192936,-122.9273351,Pizza Factory,True
49.2726318,-123.1353692,Fraser Valley Juice,False
49.2726607,-123.1353169,Pizza Pzazz,False
49.2295422,-123.0031558,Wu Han Spicy Duck,False
49.2289206,-123.0043591,S&W Pepper House,False
49.2195995,-122.9680176,Church's Chicken,True
49.1552993,-123.123732,Church's Chicken,True
49.1709566,-123.1815568,Church's Chicken,True
49.2325226,-123.090106,Church's Chicken,True
49.1942617,-122.8447996,Church's Chicken,True
49.2824302,-122.8003918,Church's Chicken,True
49.2541445,-123.1012783,Church's Chicken,True
49.2809841,-123.0574196,Church's Chicken,True
49.2668547,-123.0092836,Church's Chicken,True
49.1989332,-122.81025700000001,Church's Chicken,True
49.1562658,-122.8899699,Church's Chicken,True
49.2512037,-122.8925446,Church's Chicken,True
49.2821283,-123.1164589,Bay Sushi Cafe,False
49.2820949,-123.1165023,Kung Fu Noodle,True
49.2334254,-123.0353388,Kung Fu Noodle,True
49.1814107,-123.1341625,Kung Fu Noodle,True
49.2826167,-123.1151176,Pokérrito,True
49.2807276,-123.1249285,Pokérrito,True
49.282708,-123.1147514,Dae Ji,True
49.2436966,-122.8935479,Dae Ji,True
49.2826109,-123.1146226,Sushi Home,False
49.2825668,-123.1145555,Big Bowl Rice,False
49.2029525,-122.9086925,Fresh Slice Pizza,True
49.2585993,-123.044779,Fresh Slice Pizza,True
49.1059413,-122.6624961,NY's Indian Grill & Bar,False
49.1553312,-122.6687199,S&L,False
49.1693268,-122.6664782,White Spot,True
49.1717889,-123.1359234,White Spot,True
49.3240623,-123.1087802,White Spot,True
49.255495,-122.7466809,White Spot,True
49.218154,-122.6436783,White Spot,True
49.222971,-122.9841291,White Spot,True
49.2376572,-123.1556393,White Spot,True
49.0326388,-122.801449,White Spot,True
49.2664116,-123.0140254,White Spot,True
49.3264332,-123.1392875,White Spot,True
49.1917274,-123.0808548,White Spot,True
49.0580042,-122.4919543,White Spot,True
49.2129995,-122.9211009,White Spot,True
49.2800699,-122.9697686,White Spot,True
49.0459218,-122.7821538,White Spot,True
49.0244881,-123.0691535,White Spot,True
49.2761557,-123.1281645,White Spot,True
49.2047372,-123.1308338,White Spot,True
49.3078523,-123.0409549,White Spot,True
49.2472107,-122.8935137,White Spot,True
49.2637686,-123.1632614,White Spot,True
49.1057505,-122.8021287,White Spot,True
49.1294146,-122.3186475,White Spot,True
49.2819109,-123.1135011,White Spot,True
49.1876258,-122.8459699,White Spot,True
49.233313,-123.1173462,White Spot,True
49.1771408,-122.6734773,Zythos Greek Restaurant,False
49.1126928,-122.6723021,Chipotle,True
49.1886831,-122.802172,Chipotle,True
49.3277823,-123.139609,Chipotle,True
49.2260065,-123.0023569,Chipotle,True
49.2630462,-123.1159688,Chipotle,True
49.2815417,-123.1211798,Chipotle,True
49.2915693,-123.1275164,Cardero's,False
49.2839339,-123.1223497,Shabusen,False
49.2616646,-122.8909069,Hanano Sushi & Grill,False
49.274232,-123.1239335,House Special,False
49.2747239,-123.1227038,La Pentala,False
49.2745568,-123.1232818,Kuma,True
49.255977,-123.18492,Kuma,True
49.2744227,-123.1235737,Saigon Xua,False
49.2619031,-122.8906425,C-Lovers Fish & Chips,True
49.3244571,-123.1076419,C-Lovers Fish & Chips,True
49.275171,-123.1225726,Hapa Izakaya,True
49.2874308,-123.1149042,Hapa Izakaya,True
49.2722881,-123.1548112,Hapa Izakaya,True
49.2750527,-123.1221518,Living Produce Aisle,False
49.2751034,-123.1220829,The Flying Pig,True
49.2694998,-123.1077015,The Flying Pig,True
49.2752946,-123.1211862,Robba Da Matti,False
49.2751593,-123.1213923,Paulies Kitchen,False
49.2750611,-123.1210797,Zend Conscious Lounge,False
49.2751119,-123.1214624,Mister,False
49.274839,-123.1218884,Sushi Maro,False
49.1329664,-123.0980826,Maruwa Sushi,False
49.2613286,-123.1007513,Josephines Restaurant and Catering,False
49.261745,-123.1007497,Charlie's Little Italian,False
49.262522,-123.1007068,Cafe Barney,False
49.2631687,-123.1007163,Frenchies Diner,False
49.263303,-123.1007167,Pizza 604,False
49.2631099,-123.1018738,Chutney Villa,False
49.2635678,-123.1006513,The Wallflower,False
49.2565248,-123.0062372,G-Be Izakaya,False
49.321953,-123.0728213,Alberello Pizzeria,False
49.1710599,-122.9466253,Twin Bridges Restaurant,False
49.1024107,-122.6599622,Chef's Kitchen,False
49.1039972,-122.6614314,Silver Dragon Restaurant,True
49.0307761,-122.7993521,Silver Dragon Restaurant,True
49.1044687,-122.6630486,Jim's Pizzeria,False
49.1052988,-122.6586384,Masala India Bistro,False
49.2668529,-123.0090851,Sushi Garden,True
49.2190996,-122.9671782,Sushi Garden,True
49.2291311,-123.0008684,Sushi Garden,True
49.255696,-123.0896525,Bells And Whistles,False
49.2559475,-123.0877967,Thanh Thanh,False
49.2826274,-123.1252133,Le Crocrodile,False
49.1206336,-122.890725,Brown's Socialhouse,False
49.2420515,-122.760669,Iron Bowl Japanese,False
49.1609291,-122.8877688,Nordel Sushi,False
49.1614786,-122.89107,Taco Bell,True
49.2171362,-122.6064892,Taco Bell,True
49.2778413,-122.79513,Taco Bell,True
49.1688123,-122.579298,Asa Sushi,True
49.2144651,-122.9881069,Asa Sushi,True
49.2638283,-123.1413786,Earls,True
49.3253151,-123.124771,Earls,True
49.1869046,-122.8005383,Earls,True
49.3273747,-123.1542843,Earls,True
49.2656704,-123.2542726,Pizza Pizza,True
49.0450983,-122.8008017,Pizza Pizza,True
49.2629671,-123.0988218,Pizza Pizza,True
49.2124536,-122.919196,Pizza Pizza,True
49.2668043,-123.0041529,Pizza Pizza,True
49.2655654,-123.254337,Stackables,False
49.1319272,-123.0916924,Original Joe's,True
49.2786259,-123.1160142,Original Joe's,True
49.0894108,-123.0802013,Little Caesars,True
49.2308106,-123.0908083,Little Caesars,True
49.2195297,-123.0408142,Little Caesars,True
49.2228133,-122.9835929,Little Caesars,True
49.1544601,-123.1247497,Little Caesars,True
49.1167896,-122.6795827,Little Caesars,True
49.337148,-123.0393919,Little Caesars,True
49.0399745,-122.2690161,Little Caesars,True
49.1320933,-122.3220594,Little Caesars,True
49.2718087,-122.7556464,Little Caesars,True
49.1557928,-122.9128469,Little Caesars,True
49.1206338,-122.8917794,Little Caesars,True
49.3163612,-122.9706521,Little Caesars,True
49.2198076,-122.646793,Little Caesars,True
49.0509334,-122.3384838,Little Caesars,True
49.2823104,-122.8003976,Little Caesars,True
49.2485117,-122.8659736,Little Caesars,True
49.1644702,-123.1361623,IHOP,True
49.0463697,-122.8016813,IHOP,True
49.1097163,-122.6789018,IHOP,True
49.1708265,-123.136968,Empire Seafood Restaurant,False
49.1916327,-123.1309602,Italian Tomato,True
49.2799857,-123.1303512,Italian Tomato,True
49.1445825,-123.0923099,Kong's Kitchen,False
49.2835819,-123.1040678,Local Public Eatery,True
49.272446,-123.1553117,Local Public Eatery,True
49.2796709,-123.1221195,Harvey's,False
49.2475507,-123.1013532,Restaurant Yugo,False
49.2730825,-123.1039764,White Spot Triple O's,False
49.2838013,-123.1158299,Urban Sushi,False
49.2814148,-123.1194673,Café Crêpe,True
49.2601931,-123.1389468,Café Crêpe,True
49.2287941,-123.0049323,Fung May,False
49.2287084,-123.0049519,Hana Sushi,True
49.1336256,-122.3205161,Hana Sushi,True
49.2286381,-123.0049694,Bo Wah,False
49.228604,-123.004979,Shanghai,False
49.2286289,-123.0051138,Yunnan,False
49.2286458,-123.005225,Seafood House,False
49.2286561,-123.0052821,99 Bbq,False
49.228841,-123.0053282,Shaxian,False
49.2288199,-123.0050014,Best Noodle,False
49.2286742,-123.0049603,Happy Ice,False
49.2285385,-123.0050018,Want Want,False
49.228506,-123.0050182,Chao Shou,False
49.2284711,-123.0050421,Delicious B.b.q.,False
49.2284351,-123.0049538,Shanghai Dimsum,False
49.2285425,-123.0050834,Huaxi,False
49.2285812,-123.0050567,Ipoh Bean Sprout Chicken,False
49.2286375,-123.0051671,Kingspark,False
49.2294159,-123.0052821,Blazing Flame,False
49.2286665,-123.005335,Kasuga,False
49.228678,-123.0053886,Tasty Harmony,False
49.2286927,-123.0054378,House Teppan,False
49.2287391,-123.0054119,Gullin Rice,False
49.2287753,-123.0053832,Takeda Ya Ramen,False
49.228809,-123.0053618,Ba Shu,False
49.2290042,-123.0054102,Grand Crystal Seafood,False
49.2310583,-123.0061034,Donair Delight,False
49.2311591,-123.0067745,Hon Sushi,False
49.1865335,-122.955912,Racebook,False
49.1865802,-122.9557712,Match,False
49.1866464,-122.9555872,Shang Noodle House,False
49.1867104,-122.9554208,Kirin,False
49.1858217,-122.956558,Buffet,False
49.2192759,-122.9704126,Szechuan Cuisine,False
